file;general;race;class;anim;deathvar;dialog;origin;name;MonsterId;ValidatedMonsterId
OHBMINSU;HUMANOID;OGRE;FIGHTER;MINOTAUR;OHBMINSU;;BG2;Minotaur;OgreBerserker;false
OHBMND01;HUMANOID;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;OHBMND01;;BG2;Mind Flayer;;
OHBMND02;HUMANOID;MIND_FLAYER;NO_CLASS;MINDFLAYER;OHBMND02;;BG2;Ulitharid;;
OHBNAJIM;GIANTHUMANOID;GENIE;CLERIC_MAGE;DJINNI;OHBNAJIM;OHBNAJIM;BG2;Najim;;
OHBORC01;HUMANOID;ORC;FIGHTER;ORC_MELEE;OHBORC01;;BG2;Orc;;
OHBORC02;HUMANOID;ORC;ORC;ORC_ELITE_RANGE;OHBORC02;;BG2;Orc Archer;;
OHBORC03;HUMANOID;ORC;CLERIC;ORC_SHAMAN;OHBORC03;;BG2;Orc Priest;;
OHBORC04;HUMANOID;ORC;MAGE;ORC_SHAMAN;OHBORC04;;BG2;Orc Mage;;
OHBRAK01;HUMANOID;RAKSHASA;MAGE;RAKSHASA;OHBRAK01;;BG2;Maharajah;;
OHBRAK02;HUMANOID;RAKSHASA;FIGHTER_MAGE;RAKSHASA;OHBRAK02;;BG2;Ruhk;;
OHBRAK03;HUMANOID;RAKSHASA;FIGHTER_MAGE;RAKSHASA;OHBRAK03;;BG2;Rakshasa;;
OHBRFF01;HUMANOID;PLATE;LONG_SWORD;BIRD;OHBRFF01;NONE;BG2;;;
OHBSAH01;HUMANOID;SAHUAGIN;FIGHTER;SAHUAGIN_LARGE;OHBSAH01;;BG2;Sahuagin Prince;;
OHBSAH02;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;OHBSAH02;NONE;BG2;Sahuagin Priestess;;
OHBSAH03;HUMANOID;SAHUAGIN;SAHUAGIN;SAHUAGIN;OHBSAH03;;BG2;Sahuagin Baron;;
OHBSPI01;MONSTER;SPIDER;SPIDER_HUGE;SPIDER_SMALL;OHBSPI01;;BG2;Small Spider;HairySpider;false
OHBSZASS;UNDEAD;LICH;MAGE;MAGE_MALE_HUMAN;OHBSZASS;OHBSZASS;BG2;Mysterious Figure;;
OHBTHASS;MONSTER;NO_RACE;MAGE;SALAMANDER_FIRE;OHBTHASS;OHBTHASS;BG2;Thassk Kun;;
OHBUMB01;MONSTER;UMBERHULK;UMBERHULK;UMBER_HULK;OHBUMB01;;BG2;Umber Hulk Elder;;
OHBVMP01;UNDEAD;VAMPIRE;MAGE;VAMPIRE;OHBVMP01;;BG2;Gaul;;
OHBVMP02;HUMANOID;VAMPIRE;FIGHTER;VAMPIRE;OHBVMP02;;BG2;Vampire;;
OHBVMP03;UNDEAD;HUMAN;THIEF;VAMPIRE_FEMALE;OHBVMP03;;BG2;Vampire;;
OHBVMP04;UNDEAD;VAMPIRE;VAMPIRE;VAMPIRE_FEMALE;OHBVMP04;NONE;BG2;Vampire;;
OHBWAT01;GIANTHUMANOID;ELEMENTAL;NO_CLASS;WATER_WEIRD;OHBWAT01;;BG2;Greater Water Elemental;;
OHBWING;MONSTER;DARKPLANATAR;CLERIC_MAGE;MAGE_FEMALE_ELF;OHBWING;OHBWING;CELESTIALS;The Winged;;
OHBWING2;MONSTER;DARKPLANATAR;CLERIC_MAGE;MAGE_FEMALE_ELF;OHBWING2;OHBWING2;CELESTIALS;The Winged;;
OBSICE04;ANIMAL;BEAR;BEAR_POLAR;BEAR_POLAR;None;;BG2;Mountain Bear;PolarBear;true
OHDANIM2;ANIMAL;WOLF;WOLF;WOLF;tranim02;;BG2;Wolf;Wolf;false
OHDANIM3;ANIMAL;CAT;WOLF_DIRE;GREATCAT_PANTHER;tranim03;;BG2;Panther;Jaguar;false
OHDANIM4;MONSTER;SPIDER;SPIDER_HUGE;SPIDER_SMALL;None;;BG2;Small Spider;HairySpider;false
OHDAZOT1;MONSTER;DEMONIC;TANARI;THIEF_FEMALE_HUMAN;OHDAZOT1;OHDAZOTH;BG2;Azothet;;
OHDAZOTH;MONSTER;DEMONIC;TANARI;THIEF_FEMALE_HUMAN;OHDAZOTH;OHDAZOTH;BG2;Azothet;;
OHDBRIDE;HUMANOID;HUMAN;FAIRY_NYMPH;NOBLE_WOMAN;OHDBRIDE;OHDBRIDE;BG2;Bride;;
OHDCDAWG;ANIMAL;DOG;DOG_WAR;DOG_MOON;OHDCDAWG;;BG2;Celestial Hound;WarDog;false
OHDDDOLR;MONSTER;DRAGON;SILVER_DRAGON;DRAGON_SILVER;OHDDDOLR;OHDDDOLR;BG2;Dolrassa;;
OHDDIXTH;MONSTER;DRAGON;SILVER_DRAGON;DRAGON_SILVER;ohddixth;OHDDIXTH;BG2;Ixthezzys;;
OHDFAER;MONSTER;WYVERN;MAGE;WYVERN_FAMILIAR;OHDFAER;;BG2;Faerie Dragon;BabyWyvern;false
OHDGOLD;GENERAL_ITEM;STATUE;NO_CLASS;OGRE;ohdgold;None;BG2;Statue;;
OHDNYMPH;HUMANOID;FAIRY;FIGHTER;SIRINE;;;BG2;Nymph;Dryad;false
OHDPLANB;GIANTHUMANOID;PLANATAR;CLERIC_MAGE;MAGE_MALE_ELF;OHDPLANB;OHDPLANJ;jtweaks;Planetar of Justice;;
OHDPLANJ;MONSTER;PLANATAR;CLERIC_MAGE;MAGE_MALE_ELF;ohdplanj;OHDPLANJ;jtweaks;Planetar of Justice;;
OHDPLANL;MONSTER;PLANATAR;CLERIC_MAGE;MAGE_MALE_ELF;OHDPLANL;OHDPLANL;jtweaks;Planetar;;
OHDPORTL;GENERAL_ITEM;SWORD;FIGHTER;STATIC_HUMANCLERIC_MAN_CHAIR;OHDSWAZ;OHDSWAZ;BG2;Glowing Portal;;
OHDPPLAN;MONSTER;PLANATAR;CLERIC_MAGE;MAGE_MALE_ELF;OHDPPLAN;OHDPPLAN;jtweaks;Planetar;;
OHDRANKH;MONSTER;ANKHEG;ANKHEG;ANKHEG;NONE;;BG2;Corrupted Ankheg;Ankheg;true
OHDSCROL;GENERAL_ITEM;SWORD;FIGHTER;STATIC_HUMANCLERIC_MAN_CHAIR;OHDSCROL;OHDSCROL;BG2;Scroll of Retribution;;
OHDSOLAR;MONSTER;PLANATAR;CLERIC_MAGE;MAGE_MALE_ELF;OHDSOLAR;OHDSOLAR;jtweaks;Planetar;;
OHDSPLAN;GIANTHUMANOID;PLANATAR;CLERIC_MAGE;MAGE_MALE_ELF;ohdsplan;OHDPLANJ;jtweaks;Planetar of Justice;;
OHDSWAZ;GENERAL_ITEM;SWORD;FIGHTER;STATIC_HUMANCLERIC_MAN_CHAIR;OHDSWORD;OHDSWORD;BG2;Azothet;;
OHDSWUR;GENERAL_ITEM;SWORD;FIGHTER;STATIC_HUMANCLERIC_MAN_CHAIR;OHDSWORD;OHDSWORD;BG2;Ur-Gothoz;;
OHDTMFIL;MONSTER;WYVERN;MAGE;WYVERN_FAMILIAR;OHDTMFIL;OHDTMFIL;BG2;The Magnificent Fil;BabyWyvern;false
OHDUGCUT;MONSTER;DEMONIC;TANARI;GLABREZU;OHDUGOTH;OHDUGOTH;STRATAGEMS;Ur-Gothoz;;
OHDUGOTH;MONSTER;DEMONIC;TANARI;GLABREZU;OHDUGOTH;OHDUGOTH;STRATAGEMS;Ur-Gothoz;;
OHDWNTRB;HUMANOID;FAIRY;FIGHTER;SIRINE;OHDWNTRB;OHDWNTRB;BG2;Winterbrook;Dryad;false
OHDXACH;MONSTER;DEMONIC;TANARI;GLABREZU;OHDXACH;OHDXACH;BG2;Xachrimos;;
OHDXACH2;MONSTER;DEMONIC;TANARI;GLABREZU;OHDXACH;;BG2;Xachrimos;;
OHDYARR;HUMANOID;FAIRY;FIGHTER;SIRINE;OHDYARR;OHDYARR;BG2;Yarrow;Dryad;false
OHGITH03;HUMANOID;GITHYANKI;PALADIN;GITHYANKI;gith03;None;BG2;Anti-Paladin;;
OHHALHOO;UNDEAD;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;NONE;NONE;BG2;Alhoon;;
OHHBONEG;UNDEAD;SKELETON;GOLEM_FLESH;SKELETON_FIEND;dbonef01;None;BG2;Bone Fiend;Baneguard;false
OHHBOROK;HUMANOID;YUANTI;FIGHTER;YUAN-TI_ELITE;ohhborok;OHHBOROK;BG2;Borok-Tosst;;
OHHBURIC;UNDEAD;WRAITH;WRAITH;FIGHTER_MALE_HUMAN;OHHBURIC;OHHBURIC;BG2;Burich;;
OHHCGAS;MONSTER;NO_RACE;NO_CLASS;BLOB_MIST_CREATURE;ohhcgas;;BG2;Gaseous Form;;
OHHDECOY;UNDEAD;LICH;MAGE;LICH;OHHDECOY;OHHDECOY;BG2;Lich;;
OHHDJINN;GIANTHUMANOID;GENIE;GENIE_NOBLE_DJINNI;DJINNI_LEGS;;;BG2;Furious Djinni;;
OHHDRAGO;UNDEAD;VAMPIRE;FIGHTER;DEATH_KNIGHT;OHHDRAGO;OHHDRAGO;BG2;Dragomir the Red;;
OHHEX10;UNDEAD;VAMPIRE;THIEF;THIEF_FEMALE_HUMAN;hexxat;HEXXAT;BG2;Hexxat;;
OHHEX11;UNDEAD;VAMPIRE;THIEF;THIEF_FEMALE_HUMAN;hexxat;HEXXAT;BG2;Hexxat;;
OHHEX13;UNDEAD;VAMPIRE;THIEF;THIEF_FEMALE_HUMAN;hexxat;HEXXAT;BG2;Hexxat;;
OHHEX15;UNDEAD;VAMPIRE;THIEF;THIEF_FEMALE_HUMAN;hexxat;HEXXAT;BG2;Hexxat;;
OHHEX25;UNDEAD;VAMPIRE;THIEF;THIEF_FEMALE_HUMAN;HEXXAT;HEXXA25A;BG2;Hexxat;;
OHHEX8;UNDEAD;VAMPIRE;THIEF;THIEF_FEMALE_HUMAN;HEXXAT;HEXXAT;BG2;Hexxat;;
OHHEX9;UNDEAD;VAMPIRE;THIEF;THIEF_FEMALE_HUMAN;hexxat;HEXXAT;BG2;Hexxat;;
OHHGFORM;MONSTER;NO_RACE;NO_CLASS;BLOB_MIST_CREATURE;ohhgform;NONE;BG2;Gaseous Form;;
OHHGMUM;UNDEAD;GHOUL;CLERIC;MUMMY;OHHGMUM;;BG2;Greater Mummy;GreaterMummy;false
OHHGOXXA;UNDEAD;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;OHHGOXXA;OHHGOXXA;BG2;Goxxa the Alhoon;;
OHHGPRST;UNDEAD;LICH;CLERIC;MONK;OHHGPRST;OHHGPRST;BG2;Ghostly Priest;;
OHHKORK;UNDEAD;LICH;MAGE;LICH_BLACK;OHHKORK;OHHKORK;BG2;Korkorran;;
OHHKUNG;UNDEAD;GHOUL;CLERIC;MUMMY;OHHKUNG;OHHKUNG;BG2;Nan Kung Chi;GreaterMummy;false
OHHMIND;HUMANOID;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;ohhmind;NONE;BG2;Mind Flayer;;
OHHMUMMY;UNDEAD;GHOUL;GHOUL_REVEANT;MUMMY;OHHMUMMY;NONE;BG2;Greater Mummy;Mummy;false
OHHRAT;ANIMAL;NO_RACE;FOOD_CREATURE;RAT;rat;None;BG2;Rat;;
OHHSHAD;UNDEAD;SHADOW;SHADOW;SHADOW;None;None;BG2;Shadow;Shadow;false
OHHSHFI1;UNDEAD;SHADOW;FIGHTER;SHADOW;OHHSHFI1;None;BG2;Shadow Fiend;Shadow;false
OHHSHFI2;UNDEAD;SHADOW;FIGHTER;SHADOW;OHHSHFI2;None;BG2;Devil Shade;Shadow;false
OHHSHWL1;UNDEAD;SHADOW;WOLF_DIRE;WOLF_SHADOW;OHHSHWL1;;BG2;Shade Wolf;;
OHHSPI01;MONSTER;SPIDER;SPIDER_SWORD;SPIDER_SWORD;OHHSPI01;OHHSPI01;BG2;Spider;SwordSpider;false
OHHSPI02;MONSTER;SPIDER;SPIDER_SWORD;SPIDER_WRAITH;OHHSPI02;OHHSPI02;BG2;Spider;SwordSpider;false
OHHSPI03;MONSTER;SPIDER;SPIDER_SWORD;SPIDER_SWORD;OHHSPI01;NONE;BG2;Spider;SwordSpider;false
OHHSPID1;MONSTER;SPIDER;SPIDER_GIANT;SPIDER_GIANT;OHHSPID1;;BG2;Bloated Spider;GiantSpider;false
OHHSPID2;MONSTER;SPIDER;SPIDER_HUGE;SPIDER_SMALL;OHHSPID2;;BG2;Small Spider;HairySpider;false
OHHTLASS;UNDEAD;SKELETON;GOLEM_FLESH;SKELETON_FIEND;OHHTLASS;;BG2;T'lassus of the Bones;Baneguard;false
OHHUMBER;MONSTER;UMBERHULK;UMBERHULK;UMBER_HULK;OHHUMBER;NONE;BG2;Umber Hulk;;
OHHWOLF;ANIMAL;WOLF;WOLF;WOLF;None;;BG2;Wolf;Wolf;false
OHNAVRUM;WEAPON;HUMAN;FIGHTER;FIGHTER_MALE_HUMAN_LOW;OHNAVRUM;OHNAVRUM;BG2;Avrum;;
OHNCAT;ANIMAL;CAT;HUNTER_CREATURE;CAT;OHNCAT;NONE;BG2;Cat;;
OHNETTIN;GIANTHUMANOID;ETTIN;GIANT;ETTIN;OHNETTIN;OHNETTIN;BG2;Ettin;Ettin;false
OHNGHALL;GIANTHUMANOID;OGRE;FIGHTER;MINOTAUR;OHNGHALL;OHNGHALL;BG2;Ghallus;OgreBerserker;false
OHNGNCAP;HUMANOID;GNOLL;GNOLL;GNOLL;OHNGNCAP;;BG2;Gnoll Captain;;
OHNGNEL1;HUMANOID;GNOLL;GNOLL;GNOLL;OHNGNEL1;;BG2;Gnoll Elite;;
OHNGNEL2;HUMANOID;GNOLL;GNOLL;GNOLL;OHNGNEL2;;BG2;Gnoll Elite;;
OHNIMIM;UNDEAD;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;OHNIMIM;OHNIMIM;BG2;Magical Item Merchant;;
OHNJEROM;ANIMAL;NO_RACE;NO_CLASS;SEAGULL;OHNJEROM;;BG2;Jerome the Bird;;
OHNOGREB;GIANTHUMANOID;OGRE;OGRE;OGRE;OHNOGREB;;BG2;Ogre;Ogre;false
OHNREFIN;ANIMAL;CAT;CAT;CAT;OHNREFIN;;BG2;;Jaguar;false
OHNSNAKE;ANIMAL;NO_RACE;NO_CLASS;SNAKE;OHNSNAKE;OHNSNAKE;BG2;Speaking Snake;;
OHNSQU01;ANIMAL;NO_RACE;NO_CLASS;SQUIRREL;OHNSQU01;;BG2;Squirrel;;
OHNSQU02;ANIMAL;NO_RACE;NO_CLASS;SQUIRREL;OHNSQU02;;BG2;Squirrel;;
OHNSUB11;ANIMAL;CAT;CAT;CAT;OHNSUB11;OHNSUB11;BG2;Subject 11 Notes;Jaguar;false
OHNSUB13;ANIMAL;CAT;CAT;CAT;OHNSUB13;OHNSUB13;BG2;Subject 13 Notes;Jaguar;false
OHNSUB34;ANIMAL;CAT;CAT;CAT;OHNSUB34;OHNSUB34;BG2;Subject 34 Notes;Jaguar;false
OHNSUB42;ANIMAL;CAT;CAT;CAT;OHNSUB42;OHNSUB42;BG2;Subject 42 Notes;Jaguar;false
OHNSUB5;ANIMAL;CAT;CAT;CAT;OHNSUB5;OHNSUB5;BG2;Subject 5 Notes;Jaguar;false
OHNSUB55;ANIMAL;CAT;CAT;CAT;OHNSUB55;OHNSUB55;BG2;Subject 55 Notes;Jaguar;false
OHNSUB69;ANIMAL;CAT;CAT;CAT;OHNSUB69;OHNSUB69;BG2;Subject 69 Notes;Jaguar;false
OHNSUB9;ANIMAL;CAT;CAT;CAT;OHNSUB9;OHNSUB9;BG2;Subject 9 Notes;Jaguar;false
OHNSZASS;UNDEAD;LICH;MAGE;MAGE_MALE_HUMAN;OHNSZASS;OHNSZASS;BG2;Szass Tam;;
OHNVBALR;MONSTER;DEMONIC;TANARI;TANARRI;OHNVBALR;;BG2;Balor;;
OHNVORC;HUMANOID;ORC;FIGHTER;ORC_MELEE;OHNVORC;;BG2;Elite Orc;;
OHNWISH;GIANTHUMANOID;GENIE;GENIE_NOBLE_DJINNI;DJINNI;OHNWISH;;BG2;Noble Djinni;;
OHNYUAN;MONSTER;YUANTI;FIGHTER;YUAN-TI;OHNYUAN;;BG2;Yuan-ti ;;
OHNYUANG;MONSTER;YUANTI;FIGHTER;YUAN-TI_ELITE;OHNYUAN;;BG2;Yuan-ti Elite;;
OHNYUANM;MONSTER;YUANTI;MAGE;YUAN-TI_PRIEST;OHNYUANM;NONE;BG2;Yuan-ti Mage;;
OHRDOG;ANIMAL;DOG;DOG_WILD;DOG_WILD;OHRDOG;;BG2;Wild Dog;WildDog;false
OHRGEWLF;ANIMAL;WOLF;WOLF_DIRE;WOLF_DIRE;OHRGEWLF;;BG2;Dire Wolf;DireWolf;false
OHRGHOST;ANIMAL;RABBIT;FOOD_CREATURE;RABBIT;OHRGHOST;;BG2;Ghost;;
OHRJADEN;MONSTER;LYCANTHROPE;CLERIC;CLERIC_FEMALE_HUMAN;OHRJADEN;OHRJADEN;STRATAGEMS;Jaden;;
OHRLEOP;ANIMAL;CAT;HUNTER_CREATURE;GREATCAT_LEOPARD;OHRLEOP;;BG2;Leopard;Leopard;false
OHRMOOSE;ANIMAL;NO_RACE;NO_CLASS;MOOSE;OHRMOOSE;;BG2;Dangerous Moose;;
OHRSCAVE;ANIMAL;RABBIT;FOOD_CREATURE;RABBIT;OHRSCAVE;;BG2;Shadow Cavern;;
OHRSGATE;ANIMAL;RABBIT;FOOD_CREATURE;RABBIT;OHRSGATE;;BG2;Shadow Portal;;
OHRSHAD1;UNDEAD;SHADOW;SHADOW;SHADOW;OHRSHAD1;;BG2;Shadow Creature;Shadow;false
OHRSHAD2;UNDEAD;SHADOW;SHADOW;SHADOW;OHRSHAD2;OHRSHAD2;BG2;Shadow Creature;Shadow;false
OHRSHAD3;UNDEAD;SHADOW;SHADOW;SHADOW;OHRSHAD3;;BG2;Shadow Creature;Shadow;false
OHRSHFIE;UNDEAD;SHADOW;SHADOW;SHADOW;OHRSHFIE;;BG2;Shadow Fiend;Shadow;false
OHRSTALK;MONSTER;ELEMENTAL;ELEMENTAL_AIR;DOOM_GUARD;OHRSTALK;;BG2;Invisible Stalker;;
OHRTRUTH;MONSTER;MIST;MIST;MIST_CREATURE;OHRTRUTH;OHRTRUTH;BG2;The Truth;;
OHRWHEEL;ANIMAL;RABBIT;FOOD_CREATURE;RABBIT;OHRWHEEL;;BG2;Wheel of Obliteration;;
OHRWOLF;ANIMAL;WOLF;HUNTER_CREATURE;WOLF;OHRWOLF;;BG2;Wolf;Wolf;false
OHRYXTRA;MONSTER;DRAGON;SHADOW_DRAGON;MAGE_FEMALE_HUMAN;OHRYXTRA;OHRYXTRA;BG2;Yxtrazzal;;
OOPAH;GIANTHUMANOID;OGRE;INNOCENT;OGRE;Ogre;None;BG1;The Amazing Oopah;Ogre;true
OOPAH2;GIANTHUMANOID;OGRE;OGRE;OGRE;Ogre;None;BG1;The Amazing Oopah;Ogre;true
ORC01;HUMANOID;ORC;ORC;ORC_MELEE;orc01;None;BG2;Orc;;
ORC01;HUMANOID;ORC;FIGHTER;ORC_MELEE;ORC01;;BG1;Orc Warrior;;
ORC02;HUMANOID;ORC;ORC;ORC_ELITE_RANGE;orc02;;BG2;Orc Archer;;
ORC02;HUMANOID;ORC;FIGHTER;ORC_RANGE;ORC02;;BG1;Orc Archer;;
ORC03;HUMANOID;ORC;CLERIC;ORC_SHAMAN;orc03;;BG2;Orc Priest;;
ORC03;HUMANOID;ORC;CLERIC;ORC_SHAMAN;ORC03;;BG1;Orc Priest;;
ORC033;HUMANOID;ORC;CLERIC;ORC_SHAMAN;orc03;;BUTCHERY;Orc Priest;;
ORC04;HUMANOID;ORC;MAGE;ORC_SHAMAN;orc04;;BG2;Orc Mage;;
ORC04;HUMANOID;ORC;FIGHTER;ORC_ELITE_MELEE;ORC04;;BG1;Orc Leader;;
ORC044;HUMANOID;ORC;MAGE;ORC_SHAMAN;orc04;;BUTCHERY;Orc Mage;;
ORC05;HUMANOID;ORC;ORC;OROG;orc05;None;BG2;Orog;;
ORC05;HUMANOID;ORC;SHAMAN;ORC_SHAMAN;ORC05;;BG1;Orc Shaman;;
ORC06;HUMANOID;ORC;ORC;OROG_ELITE;orc06;None;BG2;Orog;;
ORC06;HUMANOID;ORC;FIGHTER_THIEF;ORC_MELEE;ORC06;;BG1;Orc Raider;;
ORC07;HUMANOID;ORC;RANGER;ORC_ELITE_RANGE;ORC07;;BG1;Orc Bowmaster;;
ORCDED;HUMANOID;ORC;ORC;ORC_MELEE;orcded;None;BG2;;;
OTYUGH;MONSTER;OTYUGH;OTYUGH;OTYUGH;None;;BG2;Otyugh;;
OTYUGH;MONSTER;OTYUGH;OTYUGH;OTYUGH;NONE;;BG1;Otyugh;;
OTYUGH01;MONSTER;OTYUGH;OTYUGH;OTYUGH;None;;BG2;Otyugh;;
OTYUGHSU;MONSTER;OTYUGH;OTYUGH;OTYUGH;None;;SPELL_REV;Otyugh;;
P#WOLF01;ANIMAL;WOLF;WOLF_WINTER;WOLF_WINTER;p#wolf01;P#WOLF;BG1NPC;Winter Wolf;WinterWolf;true
P#WOLF02;ANIMAL;WOLF;WOLF_DIRE;WOLF_DIRE;p#wolf02;P#WOLF;BG1NPC;Dire Wolf;DireWolf;true
P#WOLF03;MONSTER;WOLF;WOLF_DREAD;WOLF_DREAD;p#wolf03;P#WOLF;BG1NPC;Dread Wolf;DreadWolf;true
P#WOLF04;UNDEAD;WOLF;WOLF_VAMPIRIC;WOLF_VAMPIRIC;p#wolf04;P#WOLF;BG1NPC;Vampiric Wolf;VampiricWolf;true
P#WOLF05;MONSTER;WOLF;WOLF_DREAD;WOLF;p#wolf05;P#WOLF;BG1NPC;Wolf;DreadWolf;true
PAIREL01;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;pairel01;pairel01;BG2;Air Elemental;;
PALIN;MONSTER;LYCANTHROPE;WOLFWERE;THIEF_MALE_HUMAN;Hunter;palin;stratagems;Palin;;
PALKNI01;HUMANOID;HUMAN;OGRE_MAGE;OGRE_MAGE;palkni01;;STRATAGEMS;Ogre Mage;;
PALKNI02;HUMANOID;HUMAN;OGRE;OGRE;palkni02;;STRATAGEMS;Ogre;;
PALKNI03;HUMANOID;HUMAN;GNOLL;GNOLL;palkni03;;STRATAGEMS;Gnoll Elite;;
PALKNI04;HUMANOID;HUMAN;OGRE;OGRE;palkni04;palkni05;STRATAGEMS;Ogre;;
PALKNI05;HUMANOID;HUMAN;WYVERN;WYVERN;palkni05;;STRATAGEMS;Baby Wyvern;;
PARDA3;MONSTER;DOPPLEGANGER;DOPPLEGANGER;MONK;None;parda3;stratagems;Parda;;
PAWN;MONSTER;GOLEM;GOLEM_CLAY;FIGHTER_MALE_DWARF;PAWN;None;BG1;Pawn;DoomGuard;false
PBHUNT01;HUMANOID;TIEFLING;BARD;FIGHTER_MALE_ELF;pbhunt01;pbhunt01;BG2;Aawill;;
PBHUNT03;HUMANOID;YUANTI;MAGE;YUAN-TI_PRIEST;pbhunt03;pbhunt03;BG2;Bounty Hunter;;
PBHUNT04;HUMANOID;YUANTI;MAGE;YUAN-TI_PRIEST;pbhunt04;pbhunt04;BG2;Bounty Hunter;;
PETTIN;GIANTHUMANOID;ETTIN;GIANT;ETTIN;pettin;None;BG2;Ettin;Ettin;false
PETTIN;GIANTHUMANOID;ETTIN;GIANT;ETTIN;PETTIN;;BG1;Ettin;Ettin;false
PGNALVAM;UNDEAD;VAMPIRE;MAGE;MAGE_FEMALE_HUMAN;PGNalVam;PGVAMNAL;STRATAGEMS;Nalia;;
PHEAS01;ANIMAL;NO_RACE;FOOD_CREATURE;PHEASANT;None;None;BG2;Pheasant;;
PHEAS01;ANIMAL;NO_RACE;FOOD_CREATURE;PHEASANT;PHEAS01;;BG1;Pheasant;;
PHLYDI3;MONSTER;DOPPLEGANGER;DOPPLEGANGER;MAGE_FEMALE_HUMAN;None;phlydi3;STRATAGEMS;Phlydia;;
PHLYDI3;MONSTER;DOPPLEGANGER;DOPPLEGANGER;MAGE_FEMALE_HUMAN;None;phlydi3;stratagems;Phlydia;;
PLANET01;MONSTER;PLANATAR;CLERIC_MAGE;TANARRI;None;None;jtweaks;Planetar;;
PLANEVIL;HUMANOID;DARKPLANATAR;FIGHTER_CLERIC;MAGE_FEMALE_ELF;planevil;PLANEVIL;SPELL_REV;Fallen Planetar;;
PLANEVIL;HUMANOID;DARKPLANATAR;FIGHTER_CLERIC;MAGE_FEMALE_ELF;planevil;PLANEVIL;stratagems;Fallen Planetar;;
PLANGOOD;HUMANOID;PLANATAR;FIGHTER_CLERIC;MAGE_MALE_ELF;plangood;PLANGOOD;SPELL_REV;Planetar;;
PLANGOOD;HUMANOID;PLANATAR;FIGHTER_CLERIC;MAGE_MALE_ELF;plangood;PLANGOOD;stratagems;Planetar;;
PLANWISH;MONSTER;DARKPLANATAR;CLERIC_MAGE;MAGE_FEMALE_ELF;planevil;planevil;jtweaks;Fallen Planetar;;
PLANWISH;GIANTHUMANOID;DARKPLANATAR;CLERIC_MAGE;DEVA_MONADIC;planevil;planevil;jtweaks;Fallen Planetar;;
PLSHFG01;GIANTHUMANOID;ETTIN;GIANT;ETTIN;plshfg01;plshfg01;BG2;Ettin;Ettin;false
PLSHFG02;GIANTHUMANOID;ETTIN;GIANT;ETTIN;plshfg02;plshfg02;BG2;Ettin;Ettin;false
PLSHHG01;HUMANOID;HOBGOBLIN;RANGER;HOBGOBLIN;None;;BG2;Hobgoblin Slayer;;
PLSHHG02;HUMANOID;HOBGOBLIN;MAGE;HOBGOBLIN;plshhg02;plshhg02;BG2;Hobgoblin Wizard;;
PLSHOM01;GIANTHUMANOID;OGRE;OGRE_MAGE;OGRE_MAGE;plshom01;plshom01;BG2;Ogre Mage;OgreMage;false
PLYBASS;MONSTER;BASILISK;BASILISK;BASILISK;None;;BG2;Lesser Basilisk;LesserBasilisk;true
PLYBEAR1;ANIMAL;BEAR;BEAR_BROWN;BEAR_BROWN;BEARBR;;STRATAGEMS;Brown Bear;BrownBear;true
PLYBEAR1;ANIMAL;BEAR;BEAR_BROWN;BEAR_BROWN;bearbr;;stratagems;Brown Bear;BrownBear;true
PLYBEAR2;ANIMAL;BEAR;BEAR_BLACK;BEAR_BLACK;None;;STRATAGEMS;Black Bear;BlackBear;true
PLYBEAR2;ANIMAL;BEAR;BEAR_BLACK;BEAR_BLACK;bearbl;;stratagems;Black Bear;BlackBear;true
PLYFLIND;HUMANOID;GNOLL;GNOLL;GNOLL;None;;BG2;Flind;;
PLYFLIND;HUMANOID;GNOLL;GNOLL;GNOLL;None;;BG1;Flind;;
PLYJELL1;MONSTER;SLIME;MUSTARD_JELLY;SLIME_MUSTARD;None;;STRATAGEMS;Mustard Jelly;MustardJelly;true
PLYJELL1;MONSTER;SLIME;MUSTARD_JELLY;SLIME_MUSTARD;None;;stratagems;Mustard Jelly;MustardJelly;true
PLYOGRE;GIANTHUMANOID;OGRE;OGRE;OGRE;Ogre;;BG2;Ogre;Ogre;true
PLYOGRE;GIANTHUMANOID;OGRE;OGRE;OGRE;Ogre;;BG1;Ogre;Ogre;true
PLYSALA;MONSTER;SALAMANDER;ELEMENTAL_FIRE;SALAMANDER_FIRE;None;;BG2;Fire Salamander;;
PLYSALA;MONSTER;SALAMANDER;ELEMENTAL_FIRE;SALAMANDER_FIRE;None;;BG1;Fire Salamander;;
PLYSPID;MONSTER;SPIDER;SPIDER_SWORD;SPIDER_SWORD;None;;BG2;Sword Spider;SwordSpider;true
PLYSPID;MONSTER;SPIDER;SPIDER_SWORD;SPIDER_SWORD;None;;BG1;Sword Spider;SwordSpider;true
PLYSPID2;MONSTER;SPIDER;SPIDER_GIANT;SPIDER_GIANT;;;BG2;Giant Spider;GiantSpider;true
