file;general;race;class;anim;deathvar;dialog;level;gender;sex;allegiance;overrideScript;classScript;raceScript;generalScript;defaultScript;helmet;shield;lring;rring;amulet;weapon1;weapon2;weapon3;weapon4;xpv;origin;summon;comment;MonsterId;ValidatedMonsterId;ValidatedLevel;ValidatedItems;ValidatedScript;game;name
L0EMIS;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR_SMALL;L0EMIS;L0EMIS;12;NIETHER;MALE;NEUTRAL;;NONE;NONE;AIRELE01;;;;IMMUNE2;;;ELAIR;;;;9500;WILLOWISP;;;;;;;;;Emissary Shy'glegh
L0EMISX;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR_SMALL;L0EMISX;L0EMISX;12;NIETHER;MALE;ENEMY;;NONE;NONE;AIRELE01;;;;IMMUNE2;;;ELAIR;;;;5500;WILLOWISP;;;;;;;;;Eidolon Mist
L0GHAS;MONSTER;DEMONIC;TANARI;FIEND_GREEN;L0GHAS;;12;NIETHER;MALE;ENEMY;;TANARI;NONE;NONE;dw2mc2ge;;;IMMUNE2;RINGDEMN;;BL3-12M4;;;;22500;WILLOWISP;;;;;;;;;Ghastlycleaver
L0MOW;UNDEAD;SPECTRE;BARD;WILL_O_WISP;L0MOW;L0MOW;12;FEMALE;MALE;NEUTRAL;L0MOW;;;;;;;BDNEOIMM;;;L0MOW;L0MOW;L0MOW;;12000;WILLOWISP;;;;;;;;;Mother-o'-wisps
L0MOW2;UNDEAD;SPECTRE;BARD;WILL_O_WISP;L0MOW1;L0MOW1;12;FEMALE;MALE;CONTROLLED;;;;;;;;BDNEOIMM;;;L0MOW;L0MOW;L0MOW;;0;WILLOWISP;true;;;;;;;;Mother-o'-wisps
L0SMWII;UNDEAD;WILL-O-WISP;SHADOW;WILL_O_WISP_SMALL;;L0SMWII;4;SUMMONED;MALE;ALLY;;;NONE;NONE;dw2ms2ge;;;IMMUNE1;RING95;;S1-8;;;;0;WILLOWISP;true;;;;;;;;Cold Light
L0SQ;ANIMAL;NO_RACE;FOOD_CREATURE;SQUIRREL;L0SQ;NONE;1;MALE;MALE;NEUTRAL;NONE;NONE;;NONE;;;;;;;;;;;1;WILLOWISP;;;;;;;;;Squirrel
L0SUMM1;MONSTER;WRAITH;NO_CLASS;DOOM_GUARD;L0SUMM1;NONE;2;SUMMONED;NIETHER;CONTROLLED;BDSHUNSU;NONE;NONE;NONE;BDSUM00;BDSPNAIM;;RING95;;;L0FY1;;;;4000;WILLOWISP;true;;;;;;;;Necrotic Fireflies
L0SUMM2;MONSTER;SPECTRAL_UNDEAD;NO_CLASS;WILL_O_WISP_SMALL;L0SUMM2;NONE;2;SUMMONED;NIETHER;CONTROLLED;BDSHUNSU;NONE;NONE;NONE;BDSUM00;BDSPNAIM;;RING95;IMMUNE1;;L0WISP;;;;0;WILLOWISP;true;;;;;;;;Lesser Will-o'-Wisp
L0SUMM3;MONSTER;WRAITH;NO_CLASS;DOOM_GUARD;L0SUMM3;NONE;2;SUMMONED;NIETHER;CONTROLLED;BDSHUNSU;NONE;NONE;NONE;BDSUM00;BDSPNAIM;;RING95;;;L0FY2;;;;0;WILLOWISP;true;;;;;;;;Greater Necrotic Fireflies
L0SUMM4;MONSTER;SPECTRAL_UNDEAD;NO_CLASS;WILL_O_WISP;L0SUMM4;NONE;2;SUMMONED;NIETHER;CONTROLLED;BDSHUNSU;NONE;NONE;NONE;BDSUM00;BDSPNAIM;;RING95;IMMUNE1;;L0WISP2;;;;0;WILLOWISP;true;;;;;;;;Will-o'-Wisp
L0SUMM6;MONSTER;SPECTRAL_UNDEAD;NO_CLASS;WILL_O_WISP;L0SUMM6;NONE;12;SUMMONED;NIETHER;CONTROLLED;BDSHUNSU;NONE;NONE;NONE;BDSUM00;BDSPNAIM;;RING95;IMMUNE1;;L0WISP3;;;;0;WILLOWISP;true;;;;;;;;Greater Will-o'-Wisp
SPLION2;ANIMAL;NO_RACE;NO_CLASS;GREATCAT_LEOPARD;None;;3;SUMMONED;SUMMONED;CONTROLLED;;None;None;None;BDSUM00;;;SPRNGL02;;;SPLATT2;;;;0;bg2;true;totemic;;;;;;bg2;Spirit Lion
L0TREE;UNDEAD;SHADOW;FIGHTER;TREANT_DARK;SHADOW01;NONE;12;NIETHER;NIETHER;ENEMY;D0QPSHAD;NONE;GENSHT01;;dw2mc2ge;;;IMMUNE1;RING95;;GOLSTO;;;;4000;WILLOWISP;;;;;;;;;Dark Treant
L0UDBEA;MONSTER;MIND_FLAYER;NEOTHELID;NEOTHELID;L0UDBEA;L0UDBEA;16;NIETHER;OTHER;ENEMY;L0UDBEA;;L0UDBEA;NONE;NONE;;;BDNEOIMM;;;BDNEO1;BDNEO2;BDNEO3;;25000;WILLOWISP;;;;;;;;;Beast of Gloom
L0UDWI;UNDEAD;MEPHIT;MEPHIT;WILL_O_WISP;L0UDWI;;3;NIETHER;MALE;ENEMY;GENSHT01;NONE;NONE;NONE;MEPLIG;;;;;IMMCLOUD;MEPLIG;;;;2400;WILLOWISP;;;;;;;;;Dense Energy
L0WILL;UNDEAD;SPECTRE;SHAMAN;CLERIC_MALE_HUMAN;L0WILL;L0WILL;8;MALE;MALE;NEUTRAL;L0WILL;NONE;NONE;NONE;L0WILL;;SHLD08;;;L0WILLN0;DAGG02;BOW05;;;0;WILLOWISP;;;;;;;;;Will
L0WILL25;UNDEAD;SPECTRE;SHAMAN;CLERIC_MALE_HUMAN;L0WILL;L0WILL25;8;MALE;MALE;NEUTRAL;L0WILL25;NONE;NONE;NONE;L0WILL25;;SHLD17;;;L0WILLNE;DAGG14;BOW14;;;0;WILLOWISP;;;;;;;;;Will
L0WISP1;UNDEAD;WILL-O-WISP;BARD;WILL_O_WISP;L0WISP1;L0WISP1;9;MALE;MALE;NEUTRAL;L0WISP1;;;;;L0WILL0;;MINHP1;L0WILL0;L0WILL0;;;;;0;WILLOWISP;;;;;;;;;Will-o'-wisp
L0WISP2;UNDEAD;WILL-O-WISP;BARD;WILL_O_WISP;L0WISP2;L0WISP2;9;MALE;MALE;NEUTRAL;;;;;;L0WILL0;;MINHP1;L0WILL0;L0WILL0;;;;;0;WILLOWISP;;;;;;;;;Storyteller Wisp
L0WSPDM;UNDEAD;SPECTRAL_UNDEAD;SHADOW;WILL_O_WISP_SMALL;L0WSPDM;;3;NIETHER;MALE;ENEMY;L0WSPDM;NONE;NONE;NONE;NONE;;;RING95;;;L0WSPDL;;;;490;WILLOWISP;;;;;;;;;Dreadful Light
L0WSPWS;UNDEAD;SPECTRAL_UNDEAD;SHADOW;WILL_O_WISP;L0WSPWS;;7;NIETHER;MALE;ENEMY;L0WSPWS;NONE;NONE;NONE;NONE;;;RING95;;;L0WSPWS;;;;3000;WILLOWISP;;;;;;;;;Will-o'-wisp
LAHL;MONSTER;LYCANTHROPE;WEREWOLF;FIGHTER_MALE_HUMAN;lahl;LAHL;1;MALE;MALE;NEUTRAL;RR#PICKP;WEREWOLF;RUNENEMY;None;WDRUNSGT;;;IMMUNE1;;;;;;;15;bg1;;;;;;;;;Lahl
LARRY;HUMANOID;KOBOLD;KOBOLD;KOBOLD;LARRY;larry;1;MALE;MALE;NEUTRAL;dw#gpsht;None;None;None;dw1melge;;;;;;SW1H07;;;;7;bg1;;;;;;;;;Larry
LASMIST;MONSTER;NO_RACE;NO_CLASS;BLOB_MIST_CREATURE;None;None;1;MALE;MALE;NEUTRAL;LASMIST;None;None;None;WDRUNSGT;;;;;;;;;;1;bg2;;;;;;;;;Gaseous Form
LASSAL;UNDEAD;VAMPIRE;FIGHTER_THIEF;VAMPIRE;Lassal;lassal;12;MALE;MALE;NEUTRAL;LASSAL;None;None;None;;;;IMMUNE2;VAMPREG;MINHP1;VAMP;DW#BLDD;DW#VMWOL;DW#VMBAT;8500;bg2;;;;;;;;;Lassal
LASSAL02;UNDEAD;VAMPIRE;FIGHTER_THIEF;VAMPIRE;Lassal02;lassal02;12;MALE;MALE;NEUTRAL;LASSAL02;None;None;None;vampir01;;;IMMUNE2;VAMPREG;MINHP1;VAMP;DW#BLDD;DW#VMWOL;DW#VMBAT;11500;bg2;;;;;;;;;Lassal
LAUNE;UNDEAD;VAMPIRE;FIGHTER_THIEF;VAMPIRE_FEMALE;laune;laune;8;FEMALE;FEMALE;NEUTRAL;GENSHT01;None;None;VAMPIR01;;;;IMMUNE2;VAMPREG;;VAMP1;DW#BLDD1;DW#VMWOL;DW#VMBAT;8500;bg2;;;;;;;;;Meredath
LICH01;HUMANOID;NO_RACE;NO_CLASS;BIRD;;None;1;NIETHER;MALE;NEUTRAL;dw#mklch;None;None;None;None;;;;MAGE01;IMOENHP1;;;;;0;bg2;;;;;;;;;
LLYLLA;ANIMAL;MAMMAL;NO_CLASS;DEER;Llylla;Llylla;1;FEMALE;FEMALE;NEUTRAL;;None;None;None;None;;;;;;;;;;0;bg2;;;;;;;;;Llylla
LOUPGAR;MONSTER;LYCANTHROPE;WEREWOLF;WEREWOLF_GREATER;loupgar;None;7;MALE;MALE;ENEMY;None;;None;None;dw1melge;;;RINGLOUP;;;S1-12;;;;2200;bg1;;;;;;;;;Selaad Gan
M05DEMON;MONSTER;DEMONIC;TANARI;TANARRI;m05demon;;13;NIETHER;MALE;NEUTRAL;None;None;None;None;None;;;IMMUNE3;RINGDEMN;;B1-12M4;;;;26000;bg2;;;;;;;;;Balor
M05PCSPY;HUMANOID;PLATE;LONG_SWORD;BIRD;m05pcspy;None;1;NIETHER;MALE;ALLY;M05PCSPY;None;None;None;None;;;;MAGE01;IMOENHP1;;;;;0;bg2;;;;;;;;;
MALKAX;HUMANOID;HOBGOBLIN;HOBGOBLIN;HOBGOBLIN;MALKAX;None;3;MALE;MALE;NEUTRAL;dw#gpsht;RR#PICKP;;None;dw1range;HELM01;;;;;BOW01;COMPS01;;;165;bg1;;;;;;;;;Malkax
MANE;HUMANOID;NO_RACE;NO_CLASS;GHOUL;None;;1;NIETHER;MALE;ENEMY;mane01;gensht01;;;dw2mp2ge;;;;;;P1-4;;;;975;bg2;;;;;;;;;Mane
MDAIR;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;None;MDAir;12;NIETHER;MALE;NEUTRAL;MDAir;None;None;AIRELE01;dw2mc2ge;;;IMMUNE2;;;ELAIR;;;;7000;bg2;;;;;;;;;Air Elemental
MDAIR2;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;None;MDAir2;12;NIETHER;MALE;NEUTRAL;MDAir;None;None;AIRELE01;dw2mc2ge;;;IMMUNE2;;;ELAIR;;;;7000;bg2;;;;;;;;;Air Elemental
MDAIRG;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;None;MDAir;16;NIETHER;MALE;NEUTRAL;MDAir;None;None;AIRELE01;dw2mc2ge;;;IMMUNE2;;;ELAIR;;;;11000;bg2;;;;;;;;;Greater Air Elemental
MDAIRG2;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;None;MDAir2;16;NIETHER;MALE;NEUTRAL;MDAir;None;None;AIRELE01;dw2mc2ge;;;IMMUNE2;;;ELAIR;;;;11000;bg2;;;;;;;;;Greater Air Elemental
MDDUST;HUMANOID;MEPHIT;MEPHIT;IMP;DUSTMEP;MDDust;3;NIETHER;MALE;NEUTRAL;MDDust;None;None;None;MEPDUS;;;REGHP1;MOVRAT10;IMMCLOUD;S1-2;;;;420;bg2;;;;;;;;;Dust Mephit
MDEARTH;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_EARTH;MDEarth;MDEarth;24;NIETHER;MALE;NEUTRAL;MDEarth;None;None;None;dw2mc2ge;;;IMMUNE2;;;B4-32M4;;;;11000;bg2;;;;;;;;;Earth Elemental
MDEARTH2;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_EARTH;EARTHMEP;MDEarth;24;NIETHER;MALE;NEUTRAL;MDEarth2;None;None;None;dw2mc2ge;;;IMMUNE2;;;B4-32M4;;;;11000;bg2;;;;;;;;;Earth Elemental
MDHSSS;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_AIR;ELEMENTAL_AIR;None;MDHsss;16;NIETHER;MALE;NEUTRAL;;None;None;AIRELE01;dw2mc2ge;;;IMMUNE2;;;ELAIR;;;;11000;bg2;;;;;;;;;Greater Air Elemental
MDRAK;HUMANOID;RAKSHASA;MAGE;RAKSHASA;MDrak;MDRak;11;MALE;MALE;NEUTRAL;MDRak;;None;None;dw2ms2ge;;;RAKRING;;IMMUNE2;SW1H04;;;;15000;bg2;;;;;;;;;Maharajah
MEKEAR01;GIANTHUMANOID;ELEMENTAL;ELEMENTAL_EARTH;ELEMENTAL_EARTH_SMALL;mekear01;mekear01;10;NIETHER;MALE;NEUTRAL;GENSHT01;None;None;None;dw2mc2ge;;;IMMUNE2;;;B4-32;;;;2000;bg2;;;;;;;;;Lesser Earth Elemental
MEKIMP01;MONSTER;IMP;MAGE;IMP;mekimp01;mekimp01;4;MALE;MALE;NEUTRAL;GENSHT01;SHOUTDLG;;None;dw#mg307;;;REGHP1;;;S1-3;;;;420;bg2;;;;;;;;;Imp
MELRAT;KEY;NO_RACE;NO_CLASS;RAT;melrat;None;1;NIETHER;MALE;NEUTRAL;melrat;None;None;None;None;;;INVULNER;MAGE01;;;;;;0;ascension;;;;;;;;;
MELSUM01;MONSTER;DEMONIC;TANARI;GLABREZU;dglab01;None;17;EXTRA4;MALE;ENEMY;None;None;None;None;melglab;;;RINGDEMN;IMMUNE2;;BL3-12M4;;;;12000;bg2;;;;;;;;;Glabrezu
MELSUM02;HUMANOID;DEMONIC;FIGHTER_MAGE;DEATH_KNIGHT;uddeath;uddeath;18;NIETHER;MALE;ENEMY;gensht01;uddeath;None;None;dw2ms2ge;;;ringdemn;;;SW2HDEAT;;;;16000;bg2;;;;;;;;;Demon Knight
MELSUM03;UNDEAD;BEHOLDER;BEHOLDER;DEATH_TYRANT;None;;14;EXTRA4;MALE;ENEMY;GENSHT01;None;None;BEHUND01;;;;RING95;IMMUNE1;;BEHOLD;;;;14000;bg2;;;;;;;;;Death Tyrant
MELSUM04;MONSTER;DEMONIC;TANARI;TANARRI;demosum2;demosum2;24;EXTRA4;MALE;ENEMY;GRPSHT01;None;None;None;melbalor;HELMNOAN;dw#balwp;RINGDEMN;IMMUNE3;;balor;;;;22000;bg2;;;;;;;;;Balor
MELSUM05;MONSTER;DEMONIC;TANARI;MARILITH;Demosum1;demosum1;20;FEMALE;FEMALE;ENEMY;GRPSHT01;None;None;None;melmari;HELMNOAN;marili;RINGDEMN;IMMUNE2;ipsion;marili;;;;23000;bg2;;;;;;;;;Marilith
MELSUM06;UNDEAD;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;None;None;20;EXTRA4;MALE;ENEMY;GENSHT01;None;None;;dw#mg559;;;LICH;;;MINDFLAY;;;;10000;bg2;;;;;;;;;Alhoon
MENDAS;MONSTER;LYCANTHROPE;WEREWOLF;MAGE_MALE_HUMAN;mendas;menda1;20;MALE;MALE;NEUTRAL;RR#PICKP;initdlg;LOUPGAR;None;dw1melge;;;IMMUNE1;;;;;;;2200;bg1;;;;;;;;;Mendas
MENDAS2;MONSTER;LYCANTHROPE;WEREWOLF;MAGE_MALE_HUMAN;mendas;menda2;20;MALE;MALE;NEUTRAL;MENDAS2;initdlg;LOUPGAR;None;dw1melge;;;IMMUNE1;;;;;;;2200;bg1;;;;;;;;;Mendas
MENDAS3;MONSTER;LYCANTHROPE;MAGE;MAGE_MALE_HUMAN;mendas3;menda4;10;MALE;MALE;NEUTRAL;dw#selaa;;;;dw#mg156;;;IMMUNE1;IMMUNE1;MINHP1;STAF01;;;;2200;bg1;;;;;;;;;Mendas
MEPAIR01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPAIR;;;REGHP1;MOVRAT10;IMMCLOUD;S1-3;;;;420;bg2;;;;;;;;;Air Mephit
MEPDUS01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPDUS;;;REGHP1;MOVRAT10;IMMCLOUD;S1-2;;;;420;bg2;;;;;;;;;Dust Mephit
MEPEAR01;HUMANOID;MEPHIT;MEPHIT;IMP;NONE;;3;NIETHER;MALE;ENEMY;MEPEAR;GENSHT01;;;dw1melge;;;;;IMMCLOUD;B1-4;;;;420;bg1;;;;;;;;bg1;Earth Mephit
MEPEAR01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;MEPEAR;GENSHT01;None;None;dw2mc2ge;;;;;IMMCLOUD;B1-4;;;;420;bg2;;;;;;;;bg2;Earth Mephit
MEPFIR01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPFIR;;;;;IMMCLOUD;MEPFIR;;;;420;bg2;;;;;;;;;Fire Mephit
MEPHSP1;MONSTER;NO_RACE;NO_CLASS;DOOM_GUARD;MephitPortal1;None;0;MALE;MALE;ENEMY;MEPHSP01;None;None;None;None;;;;;;;;;;5000;bg2;;;;;;;;;Mephit Portal
MEPHSP2;MONSTER;NO_RACE;NO_CLASS;DOOM_GUARD;MephitPortal2;None;0;MALE;MALE;ENEMY;MEPHSP02;None;None;None;None;;;;;;;;;;5000;bg2;;;;;;;;;Mephit Portal
MEPHSP3;MONSTER;NO_RACE;NO_CLASS;DOOM_GUARD;MephitPortal3;None;0;MALE;MALE;ENEMY;MEPHSP03;None;None;None;None;;;;;;;;;;5000;bg2;;;;;;;;;Mephit Portal
MEPHSP4;MONSTER;NO_RACE;NO_CLASS;DOOM_GUARD;MephitPortal4;None;0;MALE;MALE;ENEMY;MEPHSP04;None;None;None;None;;;;;;;;;;5000;bg2;;;;;;;;;Mephit Portal
MEPICE01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPICE;;;;;IMMCLOUD;MEPICE;;;;420;bg2;;;;;;;;;Ice Mephit
MEPICE02;HUMANOID;MEPHIT;MEPHIT;IMP;Mepice02;;3;NIETHER;MALE;ENEMY;MEPHDIE2;GENSHT01;None;None;MEPICE;;;;;IMMCLOUD;MEPICE;;;;420;bg2;;;;;;;;;Ice Mephit
MEPLIG01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPLIG;;;;;IMMCLOUD;MEPLIG;;;;420;bg2;;;;;;;;;Lightning Mephit
MEPMAG01;HUMANOID;MEPHIT;MEPHIT;IMP;MEPMAG01;;3;MALE;MALE;ENEMY;;BDENSHTV;MEPMAG;;BDFIG00;;;;;IMMCLOUD;MEPMAG;;;;420;bg1;;;;;;;;bg1;Magma Mephit
MEPMAG01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPMAG;;;;;IMMCLOUD;MEPMAG;;;;420;bg2;;;;;;;;bg2;Magma Mephit
MEPMAG02;HUMANOID;MEPHIT;MEPHIT;IMP;Mepmag02;;3;NIETHER;MALE;ENEMY;MEPHDIE3;GENSHT01;None;None;MEPMAG;;;;;IMMCLOUD;MEPMAG;;;;420;bg2;;;;;;;;;Magma Mephit
MEPMIN01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPMIN;;;REGHP1;;IMMCLOUD;S1-3;;;;420;bg2;;;;;;;;;Mineral Mephit
MEPMIS01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPMIS;;;;;IMMCLOUD;S1-3;;;;420;bg2;;;;;;;;;Mist Mephit
MEPOOZ01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPOOZ;;;;;IMMCLOUD;S1-3;;;;420;bg2;;;;;;;;;Ooze Mephit
MEPRAD01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPRAD;;;REGHP1;MOVRAT10;IMMCLOUD;S1-3;;;;420;bg2;;;;;;;;;Radiant Mephit
MEPRAD02;HUMANOID;MEPHIT;MEPHIT;IMP;Meprad02;;3;NIETHER;MALE;ENEMY;MEPHDIE4;GENSHT01;None;None;MEPRAD;;;REGHP1;MOVRAT10;IMMCLOUD;S1-3;;;;420;bg2;;;;;;;;;Radiant Mephit
MEPSAL01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPSAL;;;REGHP1;;IMMCLOUD;MEPSAL;;;;420;bg2;;;;;;;;;Salt Mephit
MEPSMO01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPSMO;;;REGHP1;;IMMCLOUD;S1-2;;;;420;bg2;;;;;;;;;Smoke Mephit
MEPSMO02;HUMANOID;MEPHIT;MEPHIT;IMP;Mepsmo02;;3;NIETHER;MALE;ENEMY;MEPHDIE1;GENSHT01;None;None;MEPSMO;;;REGHP1;;IMMCLOUD;S1-2;;;;420;bg2;;;;;;;;;Smoke Mephit
MEPSTE01;HUMANOID;MEPHIT;MEPHIT;IMP;None;;3;NIETHER;MALE;ENEMY;GENSHT01;None;None;None;MEPSTE;;;;;IMMCLOUD;MEPSTE;;;;420;bg2;;;;;;;;;Steam Mephit
MEYM;MONSTER;LYCANTHROPE;WOLFWERE;THIEF_MALE_HUMAN;meym;meym;6;MALE;MALE;NEUTRAL;INITDLG;None;MEYM;None;dw1range;;;;;;BOW05;;;;1400;bg1;;;;;;;;;Meym
MGKET01;HUMANOID;MACE;FIGHTER;FIGHTER_MALE_HUMAN;mgket01;mgket01;8;MALE;MALE;NEUTRAL;INITRG15;GPSHOUT;mgkets;None;dw2rs2ge;;;;;;DART02;SW2H01;;;1975;bg2;;;;;;;;;Lord Ketlaar Argrim
MIMIC01;MONSTER;MIMIC;MIMIC;DOOM_GUARD;mimick;None;10;MALE;MALE;ENEMY;mimic01;None;None;None;None;;;MAGE01;;;;B3-12;;;3000;bg2;;;;;;;;;Killer Mimic
MINDAL01;UNDEAD;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;mindal01;None;20;MALE;MALE;ENEMY;GENSHT01;None;None;;dw#mg558;;;LICH;;;MINDFLAY;;;;10000;bg2;;;;;;;;;Alhoon
MINDFL01;HUMANOID;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;mindfl01;None;8;MALE;MALE;ENEMY;GENSHT01;None;None;FLAYER01;dw1melge;;;;;;MINDFLAY;;;;9000;bg1;;;;;;;;bg1;Mind Flayer
MINDFL01;HUMANOID;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;mindfl01;None;12;MALE;MALE;ENEMY;GENSHT01;None;None;FLAYER01;;;;;;;MINDFLAY;;;;9000;bg2;;;;;;;;bg2;Mind Flayer
MINDUL01;HUMANOID;MIND_FLAYER;NO_CLASS;MINDFLAYER;None;None;14;MALE;MALE;ENEMY;GENSHT01;None;None;FLAYER02;;;;;;;DW#ULITH;;;;19000;bg2;;;;;;;;;Ulitharid
MINDVA01;UNDEAD;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;None;None;12;MALE;MALE;ENEMY;GENSHT01;None;None;flayun;dw2mp2ge;;;IMMUNE1;VAMPREG2;;MINDFL02;;;;14000;bg2;;;;;;;;;Vampiric Illithid
MINDVAM;UNDEAD;MIND_FLAYER;MIND_FLAYER;MINDFLAYER;None;None;12;MALE;MALE;ENEMY;GENSHT01;None;None;flayun;dw2mp2ge;;;IMMUNE1;VAMPREG2;;MINDFL02;;;;14000;bg2;;;;;;;;;Vampiric Illithid
MISTCD01;MONSTER;MIST;MIST;MIST_CREATURE;None;None;12;NIETHER;MALE;ENEMY;None;None;None;None;dw2ms2mo;;;IMMUNE2;;;MISTCD;;;;9000;bg2;;;;;;;;;Crimson Death
MISTHO01;UNDEAD;MIST;MIST;MIST_CREATURE;mistho01;None;12;NIETHER;MALE;ENEMY;mistho;None;None;None;dw2ms2ge;;;IMMUNE2;RING95;;MISTHO;;;;3000;bg2;;;;;;;;;Mist Horror
MISTPO01;MONSTER;MIST;MIST;MIST_CREATURE;mistpo01;None;6;NIETHER;MALE;ENEMY;None;None;None;None;dw1melmo;;;;;;MISTPO;;;;3500;bg1;;;;;;;;bg1;Poison Mist
MISTPO01;MONSTER;MIST;MIST;MIST_CREATURE;mistpo01;None;6;NIETHER;MALE;ENEMY;None;None;None;None;dw2ms2mo;;;;;;MISTPO;;;;3500;bg2;;;;;;;;bg2;Poison Mist
MISTPOSU;MONSTER;MIST;MIST;MIST_CREATURE;mistpo01;None;6;SUMMONED;MALE;ENEMY;None;None;None;None;dw1melmo;;;;;;MISTPO;;;;3500;bg1;true;;;;;;;bg1;Poison Mist
MISTPOSU;MONSTER;MIST;MIST;MIST_CREATURE;mistpo01;None;6;SUMMONED;MALE;ENEMY;None;None;None;None;dw2ms2mo;;;;;;MISTPO;;;;3500;bg2;true;;;;;;;bg2;Poison Mist
MISTVA01;UNDEAD;MIST;MIST;MIST_CREATURE;mistva;None;5;NIETHER;MALE;ENEMY;mistva;None;None;None;dw2ms2ge;;;;RING95;;MISTVA;;;;1000;bg2;;;;;;;;;Vampiric Mist
MISTWA01;UNDEAD;MIST;MIST;MIST_CREATURE;mistwa;None;12;NIETHER;MALE;ENEMY;mistwa;None;None;None;dw2ms2ge;;;IMMUNE2;RING95;;MISTWA;;;;5000;bg2;;;;;;;;;Wandering Horror
MOOSE;ANIMAL;MAMMAL;NO_CLASS;MOOSE;None;None;1;MALE;MALE;NEUTRAL;None;prey;None;None;WDRUNSGT;;;;;;;;;;65;bg2;;;;;;;;;Moose
MS7UMBH;MONSTER;UMBERHULK;FIGHTER;UMBER_HULK;Ghast;None;9;SUMMONED;MALE;NEUTRAL;None;None;;None;GNSUMMM;;;;;;UMBERHLK;;;;4000;stratagems;true;;;;;;;;Umber Hulk
NARRAT;HUMANOID;NO_RACE;NO_CLASS;DOOM_GUARD;NARRAT;narrat;8;NIETHER;MALE;NEUTRAL;Initdlg;None;None;None;None;;;;MAGE01;;;;;;0;bg1;;;;;;;;;Dradeel
NARRAT2;HUMANOID;NO_RACE;NO_CLASS;DOOM_GUARD;NARRAT2;narrat2;8;NIETHER;MALE;NEUTRAL;NARRAT2;None;None;None;None;;;;MAGE01;;;;;;0;bg1;;;;;;;;;Dradeel
NCHICK;ANIMAL;BIRD;NO_CLASS;CHICKEN;None;None;1;FEMALE;FEMALE;NEUTRAL;None;None;None;None;wdrunsgt;;;;;;;;;;1;bg2;;;;;;;;;Chicken
NCOW;ANIMAL;MAMMAL;NO_CLASS;COW;None;None;1;FEMALE;FEMALE;NEUTRAL;None;None;None;None;None;;;;;;;;;;1;bg2;;;;;;;;;Cow
NECHICK1;ANIMAL;NO_RACE;FOOD_CREATURE;CHICKEN;None;None;1;MALE;MALE;NEUTRAL;None;None;None;None;wdrunsgt;;;;;;;;;;1;bg1;;;;;;;;;Chicken
NEDEER1;ANIMAL;NO_RACE;FOOD_CREATURE;DEER;None;None;1;MALE;MALE;NEUTRAL;genshy;prey;None;None;WDRUNSGT;;;;;;;;;;65;bg1;;;;;;;;;Deer
